real dist,test,train,dist,neighbor number 
26121.8796414,1392.tif,12_10.tif,6405.68427258,1
26124.0462984,1335.tif,12_90.tif,6325.38813038,1
26124.5368763,3340.tif,24_19.tif,6336.75753047,1
26125.6376382,4638.tif,31_44.tif,6325.90001502,1
26127.0598422,1042.tif,12_10.tif,6404.87259826,1
26127.2315219,4239.tif,24_19.tif,6342.88932585,1
26127.8766455,4364.tif,25_50.tif,6319.43842442,1
26127.8987674,4191.tif,12_10.tif,6394.58403651,1
26133.1585538,4737.tif,25_82.tif,6340.66928644,1
26138.9836451,4227.tif,12_107.tif,6389.83427015,1
26139.5360326,3100.tif,35_74.tif,6339.38135783,1
26140.1311779,2979.tif,24_15.tif,6355.22981488,1
26142.0796036,998.tif,12_90.tif,6274.9828685,1
26142.6795872,5080.tif,12_10.tif,6420.85095606,1
26142.895096,5336.tif,12_10.tif,6397.86378411,1
26142.9191752,4366.tif,25_54.tif,6394.12480329,1
26143.6737854,3225.tif,19_52.tif,6344.6554674,1
26144.2567881,4666.tif,12_10.tif,6392.13407244,1
26144.5666822,1130.tif,12_10.tif,6376.80876301,1
26145.1426273,2279.tif,35_74.tif,6388.23316732,1
26147.2371389,2026.tif,12_10.tif,6410.61666301,1
26147.362104,5414.tif,25_50.tif,6322.39092433,1
26147.9754283,575.tif,12_10.tif,6366.57262583,1
26149.7001512,1705.tif,35_74.tif,6352.67329555,1
26150.749798,4499.tif,12_10.tif,6368.85601973,1
26151.0010898,886.tif,12_10.tif,6399.5370145,1
26151.9173484,4634.tif,25_50.tif,6372.56369133,1
26158.4181861,2233.tif,12_10.tif,6412.41148087,1
26160.0111621,4493.tif,26_98.tif,6305.71589909,1
26160.1460241,792.tif,35_119.tif,6329.46869808,1
26160.7374705,105.tif,25_15.tif,6328.56113188,1
26161.4177559,3983.tif,12_10.tif,6424.53017737,1
26163.9169468,3347.tif,12_10.tif,6417.24473587,1
26167.4895051,518.tif,12_10.tif,6389.53973303,1
26170.992549,3031.tif,25_37.tif,6364.94721109,1
26173.294443,836.tif,31_7.tif,6343.83385659,1
26173.5218685,885.tif,12_10.tif,6387.57724024,1
26174.0879115,1588.tif,27_35.tif,6354.17146448,1
26174.3955804,452.tif,35_74.tif,6336.21251222,1
26176.9699163,2861.tif,24_19.tif,6317.06157956,1
26176.9858463,2483.tif,12_10.tif,6431.82820044,1
26177.4542498,5350.tif,35_119.tif,6363.19652376,1
26178.3256531,3335.tif,12_10.tif,6398.21701726,1
26180.3811279,1929.tif,12_10.tif,6450.66639968,1
26180.4453744,3137.tif,35_68.tif,6335.36747158,1
26180.4495569,357.tif,12_10.tif,6394.66207082,1
26182.3261954,2659.tif,26_98.tif,6287.90672641,1
26182.6248684,160.tif,33_120.tif,6369.96012546,1
26183.3356546,1436.tif,12_10.tif,6376.73693985,1
26183.5244381,3687.tif,32_8.tif,6395.61224591,1
26186.7830976,1997.tif,25_50.tif,6328.98269866,1
26189.0565886,2747.tif,35_74.tif,6336.41775769,1
26190.3144311,2501.tif,12_10.tif,6409.55021823,1
26193.0423586,247.tif,12_10.tif,6432.77716076,1
26194.1244175,5302.tif,26_98.tif,6347.19646773,1
26195.492952,5347.tif,25_50.tif,6383.05992452,1
26196.2054886,3679.tif,8_101.tif,6322.14963442,1
26200.3373261,1458.tif,24_19.tif,6392.47471641,1
26201.1731417,911.tif,24_19.tif,6375.01929409,1
26201.3186309,1324.tif,27_35.tif,6410.79222873,1
26201.9790665,4870.tif,12_10.tif,6343.0837926,1
26206.4147872,1142.tif,25_50.tif,6365.44955207,1
26206.4738185,2274.tif,26_102.tif,6358.38422872,1
26206.9967947,3226.tif,27_35.tif,6391.49747712,1
26209.6293755,2634.tif,12_10.tif,6449.61068593,1
26210.9087595,4023.tif,4_4.tif,6346.15797156,1
26210.9913014,1798.tif,12_54.tif,6338.88357678,1
26211.4859747,4442.tif,35_102.tif,6389.67894342,1
26212.4708107,2083.tif,12_90.tif,6288.41824309,1
26213.0300042,2457.tif,25_37.tif,6391.97277842,1
26214.1029028,3805.tif,12_118.tif,6340.32554369,1
26215.8694687,2265.tif,12_10.tif,6391.62624064,1
26216.0754691,4839.tif,35_74.tif,6358.250231,1
26216.3963389,1991.tif,12_10.tif,6365.13896156,1
26219.2068911,4113.tif,12_10.tif,6424.23481825,1
26222.453394,3220.tif,12_10.tif,6428.0561603,1
26224.0226701,346.tif,12_19.tif,6366.52723233,1
26225.281295,813.tif,12_10.tif,6351.93844429,1
26227.3162371,1594.tif,31_89.tif,6353.74000098,1
26227.4149698,1129.tif,12_10.tif,6437.42650443,1
26227.9387867,4586.tif,12_90.tif,6287.91531432,1
26229.1006136,368.tif,35_2.tif,6327.81147001,1
26230.4789701,2628.tif,12_118.tif,6339.10892792,1
26233.6247781,1905.tif,12_10.tif,6430.14859859,1
26233.8163446,3703.tif,12_10.tif,6361.85664724,1
26235.6996667,119.tif,12_118.tif,6342.72559709,1
26235.8038566,4111.tif,12_118.tif,6342.80568834,1
26236.3564925,1025.tif,25_50.tif,6382.49590678,1
26236.7687225,2635.tif,25_50.tif,6371.24556111,1
26238.6925932,4860.tif,25_50.tif,6392.03739038,1
26239.1050724,1952.tif,12_90.tif,6290.67214215,1
26239.1050724,3229.tif,12_90.tif,6290.67214215,1
26239.3366532,965.tif,12_90.tif,6290.71085013,1
26239.3494775,3361.tif,12_90.tif,6290.796293,1
26239.3768981,2204.tif,12_90.tif,6290.73469477,1
26239.3768981,2325.tif,12_90.tif,6290.73469477,1
26239.3768981,4187.tif,12_90.tif,6290.73469477,1
26239.3768981,5006.tif,12_90.tif,6290.73469477,1
26239.4103783,4755.tif,12_90.tif,6290.79438545,1
26240.0649961,1870.tif,12_118.tif,6340.86358472,1
26240.0649961,4015.tif,12_118.tif,6340.86358472,1
26240.1600033,4732.tif,12_118.tif,6340.92012251,1
26240.7135955,2815.tif,12_10.tif,6418.21688633,1
26240.7687959,3741.tif,12_10.tif,6387.59187801,1
26241.6123742,4866.tif,25_50.tif,6392.31444783,1
26242.2555242,1655.tif,12_10.tif,6441.04913815,1
26246.6134006,5424.tif,33_120.tif,6412.71463578,1
26248.6018485,1976.tif,12_10.tif,6440.71936976,1
26250.7019716,3848.tif,25_15.tif,6359.89229469,1
26252.2903382,5001.tif,12_10.tif,6391.65002171,1
26252.654361,3375.tif,35_74.tif,6357.63761157,1
26253.3068584,2106.tif,35_74.tif,6336.54085444,1
26253.6755332,4423.tif,12_10.tif,6375.57393495,1
26253.6761997,992.tif,38_49.tif,6439.79580422,1
26255.8004829,570.tif,12_10.tif,6417.25618937,1
26258.14089,3630.tif,12_118.tif,6342.12212118,1
26258.1599888,2773.tif,31_44.tif,6332.66918448,1
26258.406692,1117.tif,12_10.tif,6410.01372853,1
26259.2704773,2280.tif,12_90.tif,6294.02867804,1
26260.7327392,4058.tif,12_90.tif,6294.3888504,1
26262.1344144,4007.tif,12_10.tif,6427.48877868,1
26263.5304938,2961.tif,26_102.tif,6356.60837239,1
26266.4511687,687.tif,12_10.tif,6487.5891516,1
26266.6066708,3410.tif,12_10.tif,6413.54784811,1
26268.7788068,4435.tif,27_35.tif,6416.90618601,1
26269.6344474,2738.tif,12_10.tif,6427.30324475,1
26272.0278433,4964.tif,25_15.tif,6373.53441977,1
26272.0407848,5152.tif,25_50.tif,6339.49682546,1
26272.1442597,571.tif,12_10.tif,6400.4528746,1
26272.586873,5111.tif,12_10.tif,6395.60067546,1
26274.0632183,2938.tif,27_35.tif,6365.31994483,1
26274.1948687,2211.tif,26_31.tif,6359.02846353,1
26274.2483051,4615.tif,42_33.tif,6363.4892944,1
26274.6181894,5375.tif,19_52.tif,6349.86157329,1
26275.3802446,860.tif,12_10.tif,6368.13010231,1
26275.5489381,2485.tif,27_35.tif,6352.65409101,1
26275.8853895,1331.tif,12_10.tif,6393.24581101,1
26275.9649109,1722.tif,27_35.tif,6352.87690735,1
26276.2576293,3862.tif,27_35.tif,6352.91492151,1
26277.2395811,2020.tif,27_35.tif,6351.9086108,1
26277.3304961,4546.tif,27_35.tif,6351.87476262,1
26277.3304961,5213.tif,27_35.tif,6351.87476262,1
26277.535577,1500.tif,25_15.tif,6352.52839427,1
26283.0520298,3299.tif,12_10.tif,6448.60465527,1
26283.7281222,3759.tif,12_10.tif,6491.80768353,1
26285.8763407,3846.tif,27_38.tif,6381.47631822,1
26288.0308315,3400.tif,35_2.tif,6339.89392656,1
26292.7192203,5089.tif,12_10.tif,6420.25061816,1
26292.8013913,847.tif,26_98.tif,6320.13196065,1
26292.8344231,4572.tif,25_50.tif,6383.80137536,1
26292.9569277,5036.tif,12_10.tif,6369.97378331,1
26293.3359047,4682.tif,31_111.tif,6271.12812818,1
26295.3666641,2351.tif,12_10.tif,6423.70305976,1
26295.8174431,4980.tif,12_10.tif,6399.41122292,1
26295.9475395,3642.tif,25_50.tif,6361.12183502,1
26298.5237228,4507.tif,12_10.tif,6370.90550864,1
26300.7965089,442.tif,12_10.tif,6409.55115433,1
26301.1720271,5495.tif,27_32.tif,6361.95889644,1
26302.3888459,2200.tif,35_110.tif,6370.4241617,1
26303.4880197,3177.tif,12_10.tif,6432.58299597,1
26303.9282428,3598.tif,38_49.tif,6425.11603008,1
26304.3109205,3588.tif,12_10.tif,6440.91018413,1
26305.4915369,4053.tif,31_44.tif,6342.33072301,1
26305.7727885,1927.tif,31_111.tif,6305.5443857,1
26307.2755906,4925.tif,12_10.tif,6429.18906239,1
26309.6195526,1725.tif,24_33.tif,6424.26252577,1
26310.0716077,4568.tif,25_50.tif,6404.84347974,1
26310.9988598,2573.tif,12_10.tif,6444.78649763,1
26314.7562026,2568.tif,35_74.tif,6365.06237204,1
26316.510996,3510.tif,34_42.tif,6426.95425532,1
26317.8103762,2115.tif,12_118.tif,6403.70064884,1
26317.8122761,645.tif,25_50.tif,6408.30312953,1
26318.1581422,5003.tif,31_7.tif,6354.42444286,1
26319.1451039,551.tif,25_15.tif,6385.9978077,1
26319.9633548,5286.tif,12_10.tif,6422.7898144,1
26320.4238568,3101.tif,12_10.tif,6373.46710982,1
26320.478757,5428.tif,12_10.tif,6396.56829871,1
26322.9691904,896.tif,12_10.tif,6395.99382426,1
26323.1321844,1802.tif,12_10.tif,6397.21236165,1
26323.1321844,4670.tif,12_10.tif,6397.21236165,1
26324.0011207,2566.tif,27_35.tif,6426.67114454,1
26324.2906647,4708.tif,12_10.tif,6452.88547861,1
26326.3896499,1212.tif,32_8.tif,6428.01929057,1
26326.5371821,966.tif,25_50.tif,6395.38998029,1
26329.0779558,920.tif,39_3.tif,6415.71827623,1
26329.2200226,867.tif,12_10.tif,6388.32896773,1
26329.4274719,243.tif,12_10.tif,6394.76848682,1
26331.5127366,4713.tif,24_19.tif,6405.78059256,1
26331.5600943,781.tif,35_2.tif,6349.49037325,1
26332.3176724,2073.tif,26_98.tif,6330.92947362,1
26333.3012742,2858.tif,35_74.tif,6404.96065562,1
26336.8961725,1946.tif,27_35.tif,6397.79016536,1
26337.5479307,3262.tif,25_37.tif,6408.80644114,1
26337.5625676,5110.tif,23_54.tif,6408.79980964,1
26340.8980105,1062.tif,19_52.tif,6423.79000279,1
26341.38231,5293.tif,12_10.tif,6411.11253996,1
26341.9937552,2435.tif,35_51.tif,6357.75259034,1
26342.4284378,4399.tif,24_19.tif,6405.36408021,1
26343.0338799,939.tif,23_54.tif,6384.22759619,1
26343.1362218,3154.tif,24_19.tif,6404.98774394,1
26345.76391,3943.tif,12_90.tif,6417.96688991,1
26346.9153033,1108.tif,24_33.tif,6425.11641918,1
26346.9233878,665.tif,12_10.tif,6427.16951698,1
26347.6767667,5357.tif,33_43.tif,6394.29487903,1
26347.9173181,1662.tif,25_3.tif,6411.23357865,1
26350.9346703,75.tif,25_50.tif,6412.74013196,1
26351.237618,3772.tif,25_50.tif,6412.74660345,1
26351.972374,3193.tif,31_44.tif,6354.5626128,1
26352.4372307,256.tif,25_50.tif,6365.89985784,1
26354.1135878,2111.tif,12_10.tif,6390.75691918,1
26354.6008886,2786.tif,25_15.tif,6392.52892054,1
26355.9072316,5246.tif,24_70.tif,6402.2535876,1
26356.9989946,4608.tif,12_10.tif,6444.8051173,1
26358.9876513,3122.tif,12_10.tif,6464.74910573,1
26360.4080014,5031.tif,12_15.tif,6412.28991859,1
26361.7241659,4388.tif,31_44.tif,6370.19513045,1
26362.7694865,4383.tif,12_10.tif,6433.47448895,1
26368.6603566,1028.tif,25_15.tif,6374.18630101,1
26368.7587118,426.tif,24_19.tif,6423.13342536,1
26369.7441588,1702.tif,25_50.tif,6413.64521937,1
26369.7496196,3051.tif,26_98.tif,6358.06236207,1
26370.0426242,1145.tif,24_19.tif,6427.02170527,1
26370.7344418,1730.tif,27_35.tif,6377.65097822,1
26372.9082962,2047.tif,38_49.tif,6445.22420091,1
26373.8398987,3573.tif,12_10.tif,6472.84759592,1
26375.5751975,3069.tif,12_10.tif,6469.13688215,1
26385.9208291,818.tif,25_15.tif,6397.95889327,1
26386.3167191,4169.tif,12_10.tif,6434.81755763,1
26387.6763282,451.tif,31_44.tif,6365.52637258,1
26388.2654792,2078.tif,12_10.tif,6419.33259771,1
26388.5318273,4703.tif,25_50.tif,6441.20151835,1
26388.7629305,1213.tif,12_10.tif,6421.35250551,1
26390.1426294,2456.tif,25_50.tif,6419.97165103,1
26390.4245134,3966.tif,25_50.tif,6413.58846513,1
26390.5960145,889.tif,25_50.tif,6414.71792053,1
26390.9759009,3913.tif,24_19.tif,6427.64988157,1
26392.4839301,4419.tif,12_10.tif,6419.56119996,1
26394.8497628,3620.tif,12_118.tif,6472.00880716,1
26397.1660411,1937.tif,12_10.tif,6435.88028167,1
26397.2386245,98.tif,24_19.tif,6451.77556956,1
26399.3326999,3156.tif,26_98.tif,6364.49966612,1
26399.6642592,2411.tif,32_8.tif,6444.75825769,1
26400.4159058,2925.tif,31_111.tif,6362.46273074,1
26401.9350427,2950.tif,25_37.tif,6419.14908691,1
26403.7822669,2053.tif,12_10.tif,6408.59149892,1
26405.1373032,4217.tif,25_15.tif,6383.95426049,1
26405.8031501,1935.tif,31_44.tif,6385.48706051,1
26405.8687795,3577.tif,25_37.tif,6422.77369989,1
26406.6177122,1899.tif,12_10.tif,6417.41045906,1
26406.7135971,341.tif,33_43.tif,6404.92310649,1
26407.0192563,52.tif,35_74.tif,6394.91649672,1
26407.6057226,2140.tif,12_10.tif,6408.32013869,1
26407.9299832,4633.tif,35_74.tif,6376.43921009,1
26408.2899484,4393.tif,25_50.tif,6423.61082258,1
26408.2926938,751.tif,25_50.tif,6423.61424745,1
26408.3765688,1513.tif,25_50.tif,6423.63222795,1
26409.4943155,693.tif,25_50.tif,6423.98295452,1
26409.7089912,285.tif,12_10.tif,6420.21370361,1
26409.7558489,2717.tif,12_10.tif,6484.18769007,1
26410.3644806,3248.tif,24_33.tif,6406.80005931,1
26411.1165989,4104.tif,12_10.tif,6449.17017918,1
26412.2295348,3682.tif,25_50.tif,6416.31927198,1
26412.7249825,3921.tif,25_50.tif,6426.29154334,1
26413.5279734,3430.tif,12_10.tif,6482.97416314,1
26415.0701305,2948.tif,12_90.tif,6442.01319465,1
26417.5027964,2868.tif,12_10.tif,6435.0158508,1
26417.5898409,2392.tif,12_10.tif,6462.70322698,1
26418.7467152,2416.tif,24_19.tif,6432.24595301,1
26421.9798463,4257.tif,12_10.tif,6432.50604353,1
26422.8529497,1207.tif,32_8.tif,6450.8071588,1
26423.6989084,932.tif,12_10.tif,6456.19469967,1
26427.4249029,3549.tif,12_10.tif,6443.80369037,1
26428.6653087,530.tif,12_15.tif,6411.74016941,1
26430.3028359,1480.tif,24_19.tif,6424.84147664,1
26430.8916611,2238.tif,12_10.tif,6455.71669143,1
26433.0163243,514.tif,33_43.tif,6424.14461232,1
26433.7471048,2647.tif,12_71.tif,6439.31533628,1
26434.0675077,4459.tif,12_19.tif,6432.26422032,1
26434.4129309,4254.tif,35_74.tif,6435.60105973,1
26434.5234116,5359.tif,35_119.tif,6416.08852807,1
26439.9121216,2856.tif,12_10.tif,6508.49222171,1
26441.033622,1352.tif,25_50.tif,6428.24758391,1
26441.5679376,4176.tif,19_52.tif,6414.90202575,1
26445.8602621,1669.tif,31_111.tif,6371.05603491,1
26448.0565827,298.tif,26_31.tif,6404.0412241,1
26448.9351203,1639.tif,24_19.tif,6455.4922353,1
26449.0612499,1451.tif,25_15.tif,6415.44495729,1
26451.6777162,5368.tif,35_74.tif,6436.09174888,1
26454.684141,1649.tif,12_10.tif,6500.42729365,1
26454.9027403,3099.tif,25_50.tif,6459.7999969,1
26455.7422878,4429.tif,12_10.tif,6465.00858468,1
26455.9220592,527.tif,24_15.tif,6421.89255594,1
26456.1936605,439.tif,12_90.tif,6479.06822005,1
26458.356506,2357.tif,35_74.tif,6423.23244169,1
26458.4240082,915.tif,12_54.tif,6395.21430446,1
26459.5793617,4075.tif,35_74.tif,6390.53651895,1
26459.9516628,3984.tif,35_110.tif,6422.04546854,1
26461.0538528,328.tif,12_19.tif,6423.00311381,1
26462.420732,1051.tif,12_10.tif,6436.22676729,1
26462.5696787,4818.tif,38_49.tif,6478.45243866,1
26464.3440312,265.tif,12_10.tif,6495.02771357,1
26464.5911361,1021.tif,25_50.tif,6419.15313729,1
26465.2253533,2887.tif,12_10.tif,6481.95310073,1
26467.4937234,140.tif,35_74.tif,6439.93835374,1
26469.5914022,5407.tif,35_110.tif,6418.10805456,1
26471.4923455,1219.tif,12_10.tif,6413.11453196,1
26471.7020609,2536.tif,12_10.tif,6468.21528708,1
26472.7624739,2074.tif,12_86.tif,6459.40422949,1
26474.5152175,5114.tif,38_88.tif,6506.60656564,1
26476.2605743,5501.tif,26_98.tif,6428.42990162,1
26478.7681738,3132.tif,12_10.tif,6481.70571686,1
26485.1138944,1650.tif,12_10.tif,6444.07580651,1
26485.397977,3157.tif,24_19.tif,6431.62973126,1
26485.6740711,1153.tif,31_111.tif,6349.17742704,1
26488.7403438,1782.tif,26_31.tif,6409.48305248,1
26490.8224863,2558.tif,24_19.tif,6415.94272107,1
26491.7116661,4300.tif,12_10.tif,6444.05128782,1
26492.0119847,4917.tif,12_71.tif,6458.9744542,1
26492.9002376,4875.tif,12_10.tif,6443.99394786,1
26493.3117031,5423.tif,23_54.tif,6421.91622493,1
26493.6792084,569.tif,24_33.tif,6454.74329466,1
26497.2928806,568.tif,8_14.tif,6478.36252459,1
26505.3746814,1095.tif,12_10.tif,6445.26640256,1
26506.727033,4623.tif,19_52.tif,6413.48516799,1
26506.7936197,3443.tif,35_102.tif,6426.46955956,1
26509.6506955,3887.tif,25_50.tif,6438.47893528,1
26511.3479853,1636.tif,26_98.tif,6385.68101302,1
26513.9414648,1321.tif,24_19.tif,6488.90961564,1
26516.3807108,4632.tif,26_31.tif,6399.39872176,1
26516.5497379,4970.tif,12_10.tif,6494.53808981,1
26516.8357652,3931.tif,25_50.tif,6446.18313423,1
26516.8977069,712.tif,19_52.tif,6434.47806741,1
26518.6200998,5059.tif,27_32.tif,6452.4041256,1
26521.8245979,5408.tif,12_10.tif,6520.84680084,1
26523.2357943,3320.tif,12_10.tif,6520.09233063,1
26523.2640148,3769.tif,26_31.tif,6400.95367895,1
26523.6150628,3821.tif,12_10.tif,6495.83959162,1
26523.7089224,4452.tif,12_90.tif,6454.63438159,1
26528.2021064,1559.tif,33_120.tif,6458.96702267,1
26530.063136,2348.tif,12_10.tif,6465.46355647,1
26534.0925792,996.tif,24_15.tif,6424.68901971,1
26538.7219172,3014.tif,12_90.tif,6448.91758359,1
26539.7917852,893.tif,27_35.tif,6449.2535227,1
26539.8104929,4571.tif,25_82.tif,6463.0430913,1
26540.9652989,814.tif,12_10.tif,6502.10988834,1
26541.8269906,2241.tif,25_50.tif,6444.92738516,1
26542.2782368,3470.tif,24_15.tif,6437.81375934,1
26546.8090926,2706.tif,23_54.tif,6448.81361182,1
26546.9197648,4680.tif,24_19.tif,6466.07083166,1
26548.3076297,521.tif,12_10.tif,6517.54332552,1
26550.0370433,2139.tif,27_35.tif,6459.86315645,1
26552.16494,2399.tif,31_44.tif,6421.1715442,1
26552.2744224,2172.tif,25_37.tif,6474.9462546,1
26554.6227991,4661.tif,25_91.tif,6446.18181562,1
26555.2892095,2212.tif,25_91.tif,6443.21674321,1
26556.3107942,5304.tif,12_10.tif,6427.67835225,1
26556.6849776,1825.tif,12_10.tif,6427.70448916,1
26557.0309146,4685.tif,12_10.tif,6455.86446574,1
26558.607889,4523.tif,24_28.tif,6503.2259687,1
26559.4602543,981.tif,12_10.tif,6507.89005746,1
26561.0918262,4697.tif,12_10.tif,6470.15247116,1
26562.2508835,5138.tif,24_19.tif,6484.9998458,1
26562.4424329,3164.tif,25_82.tif,6478.47597819,1
26563.8965515,2593.tif,25_50.tif,6427.37590312,1
26565.7473639,1222.tif,12_15.tif,6430.29649394,1
26569.0117618,1014.tif,12_10.tif,6485.24440557,1
26569.4302912,3945.tif,12_10.tif,6430.21648158,1
26569.9725066,4954.tif,2_57.tif,6469.96986083,1
26570.5850331,794.tif,25_82.tif,6479.16329475,1
26573.0364467,3661.tif,27_35.tif,6458.05388643,1
26574.6508914,4942.tif,15_84.tif,6494.72963256,1
26576.3518753,200.tif,12_10.tif,6431.30111253,1
26576.3518753,2567.tif,12_10.tif,6431.30111253,1
26576.3968212,2217.tif,12_10.tif,6431.31487334,1
26576.5497761,4785.tif,12_10.tif,6431.24311467,1
26576.5497761,4846.tif,12_10.tif,6431.24311467,1
26576.6327062,1874.tif,12_10.tif,6431.36540713,1
26576.6327062,3511.tif,12_10.tif,6431.36540713,1
26578.2405174,2752.tif,25_23.tif,6422.52247952,1
26579.2520587,3355.tif,12_10.tif,6468.05388042,1
26580.786971,4603.tif,26_98.tif,6447.72238856,1
26580.9886573,1264.tif,35_90.tif,6461.77413719,1
26581.2122936,5235.tif,12_10.tif,6523.06170445,1
26582.4170082,3873.tif,33_43.tif,6445.86712553,1
26583.1257568,100.tif,25_37.tif,6472.5476437,1
26585.9207853,2903.tif,42_111.tif,6452.444653,1
26587.4463986,4671.tif,12_10.tif,6525.12835123,1
26587.9225025,1956.tif,24_19.tif,6495.58180612,1
26590.8076222,722.tif,25_50.tif,6457.49448316,1
26591.0405024,942.tif,38_41.tif,6496.56601598,1
26591.2080771,1482.tif,42_33.tif,6448.81958191,1
26592.5341214,3283.tif,12_10.tif,6500.77564603,1
26593.7794982,5283.tif,24_19.tif,6484.0762642,1
26594.6690147,509.tif,25_50.tif,6491.01093821,1
26594.7702566,3136.tif,12_10.tif,6508.70593897,1
26598.277557,2888.tif,26_31.tif,6441.85920368,1
26598.3367337,1283.tif,24_19.tif,6479.10217546,1
26599.4480582,1769.tif,12_10.tif,6495.86391483,1
26599.582008,3695.tif,12_10.tif,6473.25644479,1
26600.8955676,1675.tif,25_50.tif,6465.60530809,1
26602.4224649,5042.tif,12_10.tif,6501.16635689,1
26603.8970266,4711.tif,35_74.tif,6458.69104386,1
